No,RASdeg,DESdeg,RAJ2000,DEJ2000,RAWdeg,DEWdeg,z,M1450,imag,e_imag,SDSS,KOAjobID,extracted,use
123,82.6822839657,-6.44906388106,82.68228333333332,-6.4490638888888885,82.68226949999998,-6.4490682,3.54,-27.94678900000001,17.595263,0.011767,J053043.74-062656.6,,,
124,216.430523041,54.1053740556,216.430525,54.105375,216.4304965,54.1053941,3.247,-27.945927,17.432785,0.01583,J142543.32+540619.3,24056.0,True,check
125,185.003465167,25.708539049499997,185.00346666666664,25.70853888888889,185.0034516,25.7085396,4.034,-27.945669,17.87346,0.026631,J122000.83+254230.7,,,
126,8.07651304673,7.6423896924,8.0765125,7.642388888888887,8.076487599999998,7.6423815,3.262,-27.938343,17.451193,0.021091,J003218.36+073832.6,,,
127,16.196495328399998,25.2394518019,16.19649583333333,25.239452777777768,16.1965017,25.2394842,3.16,-27.938314,17.39337,0.018584,J010447.15+251422.0,,,
128,136.287019916,30.965934674499998,136.28702083333332,30.96593333333333,136.287054,30.9659545,3.023,-27.937681,17.299464999999998,0.016211,J090508.88+305757.3,,,
129,24.168626278,22.327323712800002,24.168624999999995,22.327325,24.1685803,22.3273421,3.7032,-27.937355,17.689532999999994,0.018045,J013640.47+221938.3,,,
130,358.286554461,37.7497412751,358.28655416666663,37.749741666666665,358.2865632,37.749723,3.115,-27.936598,17.362709,0.017108,J235308.77+374459.0,,,
131,207.0490364,28.3005102702,207.0490375,28.300511111111106,207.0490367,28.3004929,2.974,-27.936041,17.270084,0.015992,J134811.76+281801.8,,,
132,239.80144931200002,48.472213211,239.80145,48.47221388888888,239.8014246,48.4722084,3.408,-27.935674,17.562808999999998,0.016069,J155912.34+482819.9,,,
133,159.376375174,21.5920765075,159.37637499999997,21.592077777777767,159.376388,21.5920599,3.634,-27.933552,17.656492,0.01542,J103730.33+213531.4,,,
134,203.289539118,25.654714583,203.2895375,25.65471388888889,203.2895617,25.6547372,3.03,-27.930449,17.310799,0.017345,J133309.48+253916.9,,,
135,179.998793433,41.0313710534,179.99879166666665,41.03137222222222,179.9987634,41.0313492,2.84,-27.929825,17.182627,0.017534,J115959.71+410152.9,,,
136,340.589467428,-3.91622028471,340.5894666666666,-3.9162194444444434,340.5894809,-3.9162137,3.16,-27.928265000000003,17.404120000000002,0.014209,J224221.47-035458.3,,,
137,182.32472773900002,11.641761889100001,182.32472916666663,11.641761111111107,182.3247262,11.6417808,3.103,-27.910771,17.380041000000002,0.019639,J120917.93+113830.3,3688.0,True,check
138,168.46088162200002,-15.5594563055,168.46088333333333,-15.559455555555553,168.46095730000005,-15.559405900000002,3.37,-27.9102,17.567448000000002,0.015787,J111350.61-153334.0,,,
139,197.70051495400003,36.2659206648,197.70051666666663,36.265919444444435,197.7007331,36.266039,3.429,-27.907972,17.60022,0.076382,J131048.12+361557.3,,,
140,230.332001482,-0.805225093185,230.332,-0.8052249999999999,230.3319818,-0.8051794,2.935,-27.906838,17.273764,0.016363,J152119.68-004818.8,,,
141,232.176234017,61.1523020312,232.17623333333333,61.15230277777778,232.1762695,61.1523056,3.09,-27.905738,17.374926000000002,0.017789,J152842.29+610908.2,,,
